"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
26,26,"BTN","Bhutan","BHUTAN","Bhutan","Bhutan","","","","Bhoutan ","Bután ","<U+0411><U+0443><U+0442><U+0430><U+043D> ","<U+0628><U+0648><U+062A><U+0627><U+0646>","<U+4E0D><U+4E39> ","","","Bhutan","BT",NA,"BT",64,"~1900","Present",NA
