"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
250,250,"ESH","Western Sahara","WESTERN SAHARA","Western Sahara","Western Sahara","","Cape Juby|Saharawi Arab Democratic Republic|Spanish Sahara|Spanish West Africa","","Sahara Occidental ","Sáhara Occidental ","<U+0417><U+0430><U+043F><U+0430><U+0434><U+043D><U+0430><U+044F> <U+0421><U+0430><U+0445><U+0430><U+0440><U+0430>","<U+0627><U+0644><U+0635><U+062D><U+0631><U+0627><U+0621> <U+0627><U+0644><U+063A><U+0631><U+0628><U+064A><U+0629>","","","","Western Sahara","EH",NA,"WI",732,"Unknown","Present",NA
