"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
140,140,"MHL","Marshall Islands","MARSHALL ISLANDS","Marshall Islands","Marshall Islands","","","","Îles Marshall ","Islas Marshall ","<U+041C><U+0430><U+0440><U+0448><U+0430><U+043B><U+043B><U+043E><U+0432><U+044B> <U+041E><U+0441><U+0442><U+0440><U+043E><U+0432><U+0430>","<U+062C><U+0632><U+0631> <U+0645><U+0627><U+0631><U+0634><U+0627><U+0644>","<U+9A6C><U+7ECD><U+5C14><U+7FA4><U+5C9B>","","","Marshall Islands","MH",NA,"RM",584,"1920","Present",NA
