"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
198,198,"SAU","Saudi Arabia","SAUDI ARABIA","Saudi Arabia","Al Arabiyah as Suudiyah","","Hejaz|Nejd","","Arabie Saoudite ","Arabia Saudita ","<U+0421><U+0430><U+0443><U+0434><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+0410><U+0440><U+0430><U+0432><U+0438><U+044F>","<U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0629>","<U+6C99><U+7279><U+963F><U+62C9><U+4F2F> ","","","Saudi Arabia","SA",NA,"SA",682,"19320923","Present",NA
