"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
183,183,"COG","Republic of Congo","CONGO","Congo, Republic of","République du Congo","French Kongo|Middle Congo|French Equatorial Africa","Congo, Republic of|Congo (Brazzaville)","","République du Congo ","República del Congo ","<U+0420><U+0435><U+0441><U+043F><U+0443><U+0431><U+043B><U+0438><U+043A><U+0430> <U+041A><U+043E><U+043D><U+0433><U+043E>","<U+062C><U+0645><U+0647><U+0648><U+0631><U+064A><U+0629> <U+0627><U+0644><U+0643><U+0648><U+0646><U+063A><U+0648>","<U+521A><U+679C><U+6C11><U+4E3B><U+5171><U+548C><U+56FD> ","","","Republic of Congo","CG",NA,"CF",178,"19600815","Present",NA
