"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
147,147,"MDA","Moldova","MOLDOVA, REPUBLIC OF","Moldova, Republic of","Moldova","","Moldova, Republic of|Republic of Moldova|Moldavia","","Moldova, République de ","Moldavia ","<U+041C><U+043E><U+043B><U+0434><U+0430><U+0432><U+0438><U+044F>","<U+0645><U+0648><U+0644><U+062F><U+0627><U+0641><U+064A><U+0627>","<U+6469><U+5C14><U+591A><U+74E6> ","","","Moldova","MD",NA,"MD",498,"19400802","Present",NA
