"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
192,192,"VCT","Saint Vincent and the Grenadines","SAINT VINCENT AND THE GRENADINES","Saint Vincent/Grenadines","Saint Vincent and the Grenadines","","Saint Vincent|Windward Islands","","Saint-Vincent-et-les Grenadines ","San Vincente y Granadinas ","<U+0421><U+0435><U+043D><U+0442>-<U+0412><U+0438><U+043D><U+0441><U+0435><U+043D><U+0442> <U+0438> <U+0413><U+0440><U+0435><U+043D><U+0430><U+0434><U+0438><U+043D><U+044B>","<U+0633><U+0627><U+0646><U+062A> <U+0641><U+0646><U+0633><U+0646><U+062A> <U+0648><U+062C><U+0632><U+0631> <U+063A><U+0631><U+064A><U+0646><U+0627><U+062F><U+064A><U+0646>","<U+5723><U+6587><U+68EE><U+7279><U+548C><U+683C><U+6797><U+7EB3><U+4E01><U+65AF> ","West Indies Federation","","Saint Vincent and the Grenadines","VC",NA,"VC",670,"Unknown","Present",NA
