"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
51,51,"CCK","Cocos Islands","COCOS (KEELING) ISLANDS","","Cocos (Keeling) Islands","","Keeling Islands|Cocos (Keeling) Islands","","Îles Cocos (Keeling) ","Islas Cocos ","","","","","","Australia","CC",NA,"CK",166,"19551123","Present",NA
