"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
176,176,"PER","Peru","PERU","Peru","Perú","","","","Pérou ","Perú ","<U+041F><U+0435><U+0440><U+0443>","<U+0628><U+064A><U+0631><U+0648>","<U+79D8><U+9C81> ","","","Perú","PE",NA,"PE",604,"18210728","Present",NA
