"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
58,58,"CUB","Cuba","CUBA","Cuba","Cuba","","","","Cuba ","Cuba ","<U+041A><U+0443><U+0431><U+0430>","<U+0643><U+0648><U+0628><U+0627>","<U+53E4><U+5DF4> ","","","Cuba","CU",NA,"CU",192,"Unknown","Present",NA
