"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
166,166,"PRK","North Korea","KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF","Korea, Dem People's Rep","Choson","","Korea, North|Korea, Democratic People's Republic of|Democratic People's Republic of Korea","<U+C870><U+C120><U+BBFC><U+C8FC><U+C8FC><U+C758><U+C778><U+BBFC><U+ACF5><U+D654><U+AD6D>","Corée, République Populaire Démocratique de ","Corea del Norte ","<U+041A><U+043E><U+0440><U+0435><U+044F>, <U+0441><U+0435><U+0432><U+0435><U+0440><U+043D><U+0430><U+044F>","<U+0643><U+0648><U+0631><U+064A><U+0627> <U+0627><U+0644><U+0634><U+0645><U+0627><U+0644><U+064A><U+0629>","<U+5317><U+97E9>, <U+5317><U+671D><U+9C9C> ","Korea|Chosun|Chosen|Choson|Hanguk","","North Korea","KP",NA,"KN",408,"19530727","Present",NA
