-77.4349,6.1131,1
-77.1127,8.36166,1
-77.3536,5.59194,1
-77.3536,5.59194,1
-77.3536,5.59194,1
-77.3536,5.59194,1
-77.3536,5.59194,1
-77.1166,8.3833,1
-77.1166,8.3833,1
-77.3787,6.29631,1
-77.3787,6.29631,1
-77.4978,5.58056,1
-77.4978,5.58056,1
-77.4978,5.58056,1
-77.4978,5.58056,1
-77.4978,5.58056,1
-77.4978,5.58056,1
-77.4978,5.58056,1
-77.1166,8.3833,1
-77.3792,4.9406,0
-77.3792,4.9406,0
-77.3792,4.9406,0
-77.3792,4.9406,0
-77.2539,6.04833,1
-77.2539,6.04833,1
-77.2539,6.04833,1
-77.2539,6.04833,1
-77.2539,6.04833,1
-77.3714,6.26187,1
-77.3714,6.26187,1
-77.3714,6.26187,1
-77.3714,6.26187,1
-77.3714,6.26187,1
-77.3714,6.26187,1
-77.3714,6.26187,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-77.0043,4.55388,1
-76.6667,5.83333,1
-77.4167,6.08334,0
-77.2773,5.84345,1
-77.4167,6.08334,0
-77.4167,6.08334,0
