"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
73,73,"EST","Estonia","ESTONIA","Estonia","Eesti Vabariik","Estonian SSR|Estonian S.S.R.","","","Estonie ","Estonia ","<U+042D><U+0441><U+0442><U+043E><U+043D><U+0438><U+044F>","<U+0627><U+0633><U+062A><U+0648><U+0646><U+064A><U+0627>","<U+7231><U+6C99><U+5C3C><U+4E9A> ","Soviet Union|Union of Soviet Socialist Republics|U.S.S.R.|USSR|CCCP|C.C.C.P.","","Estonia","EE",NA,"EN",233,"1900","Present",1
