"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
80,80,"GUF","French Guiana","FRENCH GUIANA","French Guiana","Guyane","","Guyane française|French Guiana|Inini","","Guyane Française ","Guayana Francesa ","<U+0424><U+0440><U+0430><U+043D><U+0446><U+0443><U+0437><U+0441><U+043A><U+0430><U+044F> <U+0413><U+0432><U+0438><U+0430><U+043D><U+0430>","<U+063A><U+0648><U+064A><U+0627><U+0646><U+0627> <U+0627><U+0644><U+0641><U+0631><U+0646><U+0633><U+064A><U+0629>","<U+6CD5><U+5C6C><U+572D><U+4E9E><U+90A3> ","","","France","GF",NA,"FG",254,"~1900","Present",NA
