"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
234,234,"TCA","Turks and Caicos Islands","TURKS AND CAICOS ISLANDS","Turks and Caicos Is","Turks and Caicos Islands","","","","Turks et Caïques, Îles ","Islas Turcas y Caicos ","","","","","","United Kingdom","TC",NA,"TK",796,"Unknown","Present",NA
