"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
96,96,"GIN","Guinea","GUINEA","Guinea","Guinee","","Guinea|French Guinea|Guinea-Conakry","","Guinéee ","República Guinea ","<U+0413><U+0432><U+0438><U+043D><U+0435><U+044F>","<U+063A><U+064A><U+0646><U+064A><U+0627>","<U+51E0><U+5185><U+4E9A> ","","","Guinea","GN",NA,"GV",324,"1943","Present",NA
