"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
253,253,"ZWE","Zimbabwe","ZIMBABWE","Zimbabwe","Zimbabwe","Rhodesia|Southern Rhodesia","","","Zimbabwe ","Zimbabwe ","<U+0417><U+0438><U+043C><U+0431><U+0430><U+0431><U+0432><U+0435>","<U+0632><U+0645><U+0628><U+0627><U+0628><U+0648><U+064A>","<U+6D25><U+5DF4><U+5E03><U+97E6> ","","","Zimbabwe","ZW",NA,"ZI",716,"Unknown","Present",NA
