"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
84,84,"GMB","Gambia","GAMBIA","Gambia","The Gambia","","Senegambia|The Gambia","","Gambie ","Gambia ","<U+0413><U+0430><U+043C><U+0431><U+0438><U+044F>","<U+063A><U+0627><U+0645><U+0628><U+064A><U+0627>","<U+5188><U+6BD4><U+4E9A> ","","","Gambia","GM",NA,"GA",270,"19890921","Present",NA
