"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
14,14,"AUS","Australia","AUSTRALIA","Australia","Australia","","","","Australie ","Australia ","<U+0410><U+0432><U+0441><U+0442><U+0440><U+0430><U+043B><U+0438><U+044F> ","<U+0623><U+0633><U+062A><U+0631><U+0627><U+0644><U+064A><U+0627>","<U+6FB3><U+5927><U+5229><U+4E9A> ","","","Australia","AU",NA,"AS",36,"19010101","Present",NA
