"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
19,19,"BGD","Bangladesh","BANGLADESH","Bangladesh","Bangladesh","East Pakistan","","","Bangladesh ","Bangladesh ","<U+0411><U+0430><U+043D><U+0433><U+043B><U+0430><U+0434><U+0435><U+0448> ","<U+0628><U+0646><U+063A><U+0644><U+0627><U+062F><U+064A><U+0634>","<U+5B5F><U+52A0><U+62C9><U+56FD> ","","","Bangladesh","BD",NA,"BG",50,"1971","Present",NA
