"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
133,133,"MKD","Macedonia","MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF","Macedonia,The Fmr Yug Rp","Makedonija","","Macedonia, The Former Yugoslav Republic of|The former Yugoslav Republic of Macedonia","","Macédoine, l'ex-République Yougoslave de ","Macedonia ","<U+041C><U+0430><U+043A><U+0435><U+0434><U+043E><U+043D><U+0438><U+044F>","<U+0645><U+0642><U+062F><U+0648><U+0646><U+064A><U+0627>","<U+9A6C><U+5176><U+987F> ","Jugoslavia|Yugoslavia","","Macedonia","MK",NA,"MK",807,"19910125","Present",NA
