"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
117,117,"KAZ","Kazakhstan","KAZAKHSTAN","Kazakhstan","Qazaqstan","Kazakh SSR|Kazakh S.S.R.","","","Kazakstan ","Kazajstán ","<U+041A><U+0430><U+0437><U+0430><U+0445><U+0441><U+0442><U+0430><U+043D>","<U+0643><U+0627><U+0632><U+0627><U+062E><U+0633><U+062A><U+0627><U+0646>","<U+54C8><U+8428><U+514B><U+65AF><U+5766> ","Soviet Union|Union of Soviet Socialist Republics|U.S.S.R.|USSR|CCCP|C.C.C.P.","","Kazakhstan","KZ",NA,"KZ",398,"19911208","Present",NA
