"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
245,245,"VAT","Vatican City","HOLY SEE (VATICAN CITY STATE)","","Status Civitatis Vaticanæ","","Vatican|State of the Vatican City|Holy See","","Saint-Siège (État de la Cité du Vatican) ","Ciudad del Vaticano ","<U+0412><U+0430><U+0442><U+0438><U+043A><U+0430><U+043D> ","<U+0627><U+0644><U+0641><U+0627><U+062A><U+064A><U+0643><U+0627><U+0646>","<U+68B5><U+5E1D><U+5188> ","","","Vatican","VA",NA,"VT",336,"Unknown","Present",NA
