"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
161,161,"NIC","Nicaragua","NICARAGUA","Nicaragua","Nicaragua","","","","Nicaragua ","Nicaragua ","<U+041D><U+0438><U+043A><U+0430><U+0440><U+0430><U+0433><U+0443><U+0430>","<U+0646><U+064A><U+0643><U+0627><U+0631><U+0627><U+062C><U+0648><U+0627>","<U+5C3C><U+52A0><U+62C9><U+74DC> ","","","Nicaragua","NI",NA,"NU",558,"1838","Present",NA
