"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
145,145,"MEX","Mexico","MEXICO","Mexico","México|Estados Unidos Mexicanos","","Estados Unidos Mexicanos|Méjico","","Mexique ","México ","<U+041C><U+0435><U+043A><U+0441><U+0438><U+043A><U+0430>","<U+0627><U+0644><U+0645><U+0643><U+0633><U+064A><U+0643>","<U+58A8><U+897F><U+54E5> ","","","México","MX",NA,"MX",484,"1900","Present",NA
