"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
205,205,"SVK","Slovakia","SLOVAKIA","Slovakia","Slovensko","","Slovenská republika","","Slovaquie ","Eslovaquia ","<U+0421><U+043B><U+043E><U+0432><U+0430><U+043A><U+0438><U+044F>","<U+0633><U+0644><U+0648><U+0641><U+0627><U+0643><U+064A><U+0627>","<U+65AF><U+6D1B><U+4F10><U+514B> ","Czechoslovakia","","Slovakia","SK",NA,"LO",703,"Unknown","Present",1
