"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
218,218,"SJM","Svalbard and Jan Mayen","SVALBARD AND JAN MAYEN","","Svalbard and Jan Mayen","","Svalbard and Jan Mayen Islands|Jan Mayen|Spitsbergen","","Svalbard et Île Jan Mayen ","Isla Jan Mayen y Archipiélago de Svalbard ","","","","","","Norway","SJ",NA,"SV&JN",744,"Unknown","Present",NA
