"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
139,139,"MLT","Malta","MALTA","Malta","Malta","","","","Malte ","Malta ","<U+041C><U+0430><U+043B><U+044C><U+0442><U+0430>","<U+0645><U+0627><U+0644><U+0637><U+0627>","<U+9A6C><U+8033><U+4ED6> ","","","Malta","MT",NA,"MT",470,"Unknown","Present",1
