"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
40,40,"CMR","Cameroon","CAMEROON","Cameroon","Cameroon","","Cameroon|Kamerun|République du Cameroun","","Cameroun ","Camerún ","<U+041A><U+0430><U+043C><U+0435><U+0440><U+0443><U+043D>","<U+0643><U+0627><U+0645><U+064A><U+0631><U+0648><U+0646>","<U+5580><U+9EA6><U+9686> ","","","Cameroun","CM",NA,"CM",120,"19611001","Present",NA
