"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
65,65,"DMA","Dominica","DOMINICA","Dominica","Dominica","","Windward Islands|West Indies Federation","","Dominique ","Dominica ","<U+0414><U+043E><U+043C><U+0438><U+043D><U+0438><U+043A><U+0430>","<U+062F><U+0648><U+0645><U+064A><U+0646><U+064A><U+0643><U+0627>","<U+591A><U+7C73><U+5C3C><U+514B> ","","","Dominica","DM",NA,"DO",212,"19781103","Present",NA
