"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
17,17,"BHS","Bahamas","BAHAMAS","Bahamas","Bahamas","Lucayas","Bahamas, The|The Bahamas","","Bahamas ","Bahamas ","<U+0411><U+0430><U+0433><U+0430><U+043C><U+044B> ","<U+0627><U+0644><U+0628><U+0627><U+0647><U+0627><U+0645><U+0627><U+0633>","<U+5DF4><U+54C8><U+9A6C> ","","","Bahamas","BS",NA,"BF",44,"19730710","Present",NA
