"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
237,237,"UKR","Ukraine","UKRAINE","Ukraine","Ukrayina","Ukrainian SSR|Ukrainian S.S.R.","","","Ukraine ","Ucrania ","<U+0423><U+043A><U+0440><U+0430><U+0438><U+043D><U+0430>","<U+0623><U+0648><U+0643><U+0631><U+0627><U+0646><U+064A><U+0627>","<U+4E4C><U+514B><U+5170> ","Soviet Union|Union of Soviet Socialist Republics|U.S.S.R.|USSR|CCCP|C.C.C.P.","","Ukraine","UA",NA,"UP",804,"1991","Present",NA
