"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
77,77,"FJI","Fiji","FIJI","Fiji Islands","Fiji","","Fiji Islands","","Fidji ","Fiyi ","<U+0424><U+0438><U+0434><U+0436><U+0438>","<U+0641><U+064A><U+062C><U+064A>","<U+6590><U+6D4E> ","","","Fiji","FJ",NA,"FJ",242,"19701010","Present",NA
