"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
123,123,"LAO","Laos","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Laos","Lao","","Lao People's Democratic Republic|Lao|Lanxang","","Lao, République Démocratique Populaire ","Laos ","<U+041B><U+0430><U+043E><U+0441>","<U+0644><U+0627><U+0648><U+0633>","<U+8001><U+631D> ","","","Laos","LA",NA,"LA",418,"19490719","Present",NA
