"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
38,38,"BDI","Burundi","BURUNDI","Burundi","Burundi","Belgian East Africa","Ruanda-Urundi|Urundi","","Burundi ","Burundi ","<U+0411><U+0443><U+0440><U+0443><U+043D><U+0434><U+0438> ","<U+0628><U+0648><U+0631><U+0648><U+0646><U+062F><U+064A>","<U+84B2><U+9686><U+5730> ","","","Burundi","BI",NA,"BY",108,"19620701","Present",NA
