"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
119,119,"KIR","Kiribati","KIRIBATI","Kiribati","Kiribati|Kiribas","","Gilbert Islands","","Kiribati ","Kiribati ","<U+041A><U+0438><U+0440><U+0438><U+0431><U+0430><U+0442><U+0438>","<U+0643><U+064A><U+0631><U+064A><U+0628><U+0627><U+062A><U+064A>","<U+57FA><U+91CC><U+5DF4><U+65AF> ","","","Kiribati","KI",NA,"KR",296,"Unknown","Present",NA
