"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
47,47,"CHL","Chile","CHILE","Chile","Chile","","","","Chili ","Chile ","<U+0427><U+0438><U+043B><U+0438>","<U+0634><U+064A><U+0644><U+064A>","<U+667A><U+5229> ","","","Chile","CL",NA,"CI",152,"~1900","Present",NA
