"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
87,87,"GHA","Ghana","GHANA","Ghana","Ghana","","Ashanti|Gold Coast","","Ghana ","Ghana ","<U+0413><U+0430><U+043D><U+0430>","<U+063A><U+0627><U+0646><U+0627>","<U+52A0><U+7EB3> ","","","Ghana","GH",NA,"GH",288,"19570306","Present",NA
